datetime,cpu
Sun Oct 18 13:11:53 GMT 2020,28
Sun Oct 18 13:11:54 GMT 2020,28
Sun Oct 18 13:11:54 GMT 2020,28
Sun Oct 18 13:11:54 GMT 2020,28
Sun Oct 18 13:11:54 GMT 2020,28
Sun Oct 18 13:11:54 GMT 2020,28
Sun Oct 18 13:11:55 GMT 2020,28
Sun Oct 18 13:11:55 GMT 2020,28
Sun Oct 18 13:11:55 GMT 2020,28
Sun Oct 18 13:11:55 GMT 2020,28
Sun Oct 18 13:11:56 GMT 2020,28
Sun Oct 18 13:11:56 GMT 2020,28
Sun Oct 18 13:11:56 GMT 2020,28
Sun Oct 18 13:11:56 GMT 2020,28
Sun Oct 18 13:11:56 GMT 2020,28
Sun Oct 18 13:11:57 GMT 2020,28
Sun Oct 18 13:11:57 GMT 2020,28
Sun Oct 18 13:11:57 GMT 2020,28
Sun Oct 18 13:11:57 GMT 2020,28
Sun Oct 18 13:11:58 GMT 2020,28
